rowid,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
4900,9366988,K03597.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.003,0,1,1,0,q1_q17_dr25_sup_koi,SWEET_EB---MOD_SEC_ALT---CENT_UNRESOLVED_OFFSET,1.219034103,5.1e-07,-5.1e-07,132.100694,0.000435,-0.000435,2454965.101,0.000435,-0.000435,0.0,,,,,,0.455,0.021,-0.037,2.4494,0.0209,-0.0209,,,,95697.0,426.0,-426.0,0.291493,0.001107,-0.002061,1.29751,0.06522,-0.05122,LS+MCMC,40.46,11.01,-11.02,0.0221,,,84.41,,,1977.0,,,3621.09,3056.32,-1945.05,4.671,0.235,-0.235,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.291,0.3469,q1_q17_dr25_koi,355.72455,2870.13,319.1,1,639.0,1.0,q1_q17_dr25_tce,00000001111111111000000000000000,0.6271,Mandel and Agol (2002 ApJ 580 171),,,009/009366/009366988/dv/kplr009366988-20160209194854_dvr.pdf,009/009366/009366988/dv/kplr009366988-001-20160209194854_dvs.pdf,5914.0,196.0,-196.0,4.217,0.246,-0.164,-0.14,0.3,-0.3,1.271,0.346,-0.346,0.972,0.147,-0.11,,,,q1_q17_dr25_stellar,299.97156,45.811932,14.371,14.936,14.355,14.129,14.055,13.213,12.878,12.782,,,,,,,,,,,,,,-0.243,0.076,0.87,0.19,0.9,0.19,-0.057,0.069,-0.087,0.07,0.104,0.072
9423,8740744,K08164.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,INDIV_TRANS_MARSHALL_SKYE---INCONSISTENT_TRANS---CENT_FEW_DIFFS,417.829033,0.001591,-0.001591,138.8786,0.0226,-0.0226,2454971.879,0.0226,-0.0226,0.0,,,,,,0.279,0.158,-0.279,15.05,1.0,-1.0,,,,500.8,56.4,-56.4,0.020585,0.003358,-0.00302,0.97924,0.57859,-0.45216,LS+MCMC,2.19,0.72,-0.24,1.1157,,,89.92,,,248.0,,,0.9,0.89,-0.28,208.3,61.5,-61.5,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,9.470781,9.482456,8.9,1,4.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,-1.0,Mandel and Agol (2002 ApJ 580 171),,,008/008740/008740744/dv/kplr008740744-20160209194854_dvr.pdf,008/008740/008740744/dv/kplr008740744-001-20160209194854_dvs.pdf,6018.0,190.0,-211.0,4.485,0.056,-0.224,-0.04,0.25,-0.3,0.975,0.318,-0.106,1.058,0.134,-0.147,,,,q1_q17_dr25_stellar,285.94116,44.994148,15.499,15.98,15.432,15.293,15.206,14.248,13.925,13.806,0.937,19.06273,6.5e-05,44.99424,0.00076,-0.6,2.5,0.3,2.7,0.0002,0.00092,-0.0001,0.001,0.4,1.0,-1.0,1.1,1.1,1.1,0.3,1.2,-0.9,1.9,1.0,2.0
7564,7289317,K02450.02,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.982,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,7.1931193,7.972e-05,-7.972e-05,137.2737,0.0102,-0.0102,2454970.274,0.0102,-0.0102,0.0,,,,,,0.296,0.162,-0.296,2.935,0.213,-0.213,,,,125.6,13.3,-13.3,0.010194,0.000638,-0.000657,2.16603,0.7396,-0.91712,LS+MCMC,1.12,0.15,-0.11,0.0712,,,89.06,,,916.0,,,166.3,60.02,-39.02,18.09,6.2,-6.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.224,0.4695,q1_q17_dr25_koi,3.318214,9.669552,10.7,2,176.0,2.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.6486,Mandel and Agol (2002 ApJ 580 171),,,007/007289/007289317/dv/kplr007289317-20160209194854_dvr.pdf,007/007289/007289317/dv/kplr007289317-002-20160209194854_dvs.pdf,5518.0,74.0,-83.0,4.4,0.1,-0.1,0.16,0.15,-0.15,1.008,0.137,-0.099,0.932,0.054,-0.049,,,,q1_q17_dr25_stellar,294.00946,42.880772,14.834,15.373,14.794,14.603,14.526,13.603,13.245,13.168,0.263,19.600599,3.4e-05,42.88098,0.00035,-1.3,1.3,0.8,1.2,0.00016,0.00017,-8e-05,0.00015,-0.01,0.51,-0.87,0.54,0.87,0.54,-0.11,0.5,-0.86,0.5,0.87,0.51
4,10848459,K00754.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_DV---MOD_ODDEVEN_ALT---DEEP_V_SHAPED,1.736952453,2.63e-07,-2.63e-07,170.307565,0.000115,-0.000115,2455003.308,0.000115,-0.000115,0.0,,,,,,1.276,0.115,-0.092,2.40641,0.00537,-0.00537,,,,8079.2,12.8,-12.8,0.387394,0.109232,-0.08495,0.2208,0.00917,-0.01837,LS+MCMC,33.46,8.5,-2.83,0.0267,,,67.09,,,1395.0,,,891.96,668.95,-230.35,3.278,0.136,-0.136,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2865,0.3556,q1_q17_dr25_koi,39.06655,541.8951,505.6,1,621.0,1.0,q1_q17_dr25_tce,11111110111011101000000000000000,0.0,Mandel and Agol (2002 ApJ 580 171),,,010/010848/010848459/dv/kplr010848459-20160209194854_dvr.pdf,010/010848/010848459/dv/kplr010848459-001-20160209194854_dvs.pdf,5805.0,157.0,-174.0,4.564,0.053,-0.168,-0.52,0.3,-0.3,0.791,0.201,-0.067,0.836,0.093,-0.077,,,,q1_q17_dr25_stellar,285.53461,48.28521,15.597,16.1,15.554,15.382,15.266,14.326,13.911,13.809,0.0,19.03563762,8.6e-07,48.2852105,7.4e-06,-0.111,0.031,0.002,0.027,0.00302,0.00057,-0.00142,0.00081,-0.249,0.072,0.147,0.078,0.289,0.079,-0.257,0.072,0.099,0.077,0.276,0.076
6484,6281127,K05256.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,588.10504,0.02914,-0.02914,289.5538,0.0244,-0.0244,2455122.554,0.0244,-0.0244,0.0,,,,,,0.3168,0.1449,-0.3167,15.474,0.933,-0.933,,,,326.6,36.7,-36.7,0.016761,0.000703,-0.001541,1.2074,0.38812,-0.52295,MCMC,1.77,0.7,-0.19,1.362,,,89.95,,,231.0,,,0.67,0.78,-0.2,280.5,90.2,-90.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3032,0.3119,q1_q16_koi,,,11.0,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,006/006281/006281127/dv/kplr006281127-20130815195353_dvr.pdf,006/006281/006281127/dv/kplr006281127-001-20130826182306_dvs.pdf,6214.0,166.0,-197.0,4.457,0.061,-0.286,-0.4,0.28,-0.3,0.965,0.383,-0.1,0.972,0.121,-0.114,,,,stellar_q1_q16,290.47375,41.627548,14.514,14.921,14.469,14.34,14.268,13.371,13.001,12.992,0.001,19.365083,4.9e-05,41.62785,0.00041,6.7,2.0,1.1,1.5,-0.00142,0.00073,-0.0005,0.00055,-1.4,4.7,-3.9,2.3,4.1,4.2,-0.88,0.2,-3.9,1.3,4.0,1.1
2454,8617363,K02945.01,Kepler-1887 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,19.94752741,7.976e-05,-7.976e-05,144.2469,0.00351,-0.00351,2454977.247,0.00351,-0.00351,0.0,,,,,,0.094,0.357,-0.094,1.756,0.121,-0.121,,,,861.3,65.5,-65.5,0.026742,0.001688,-0.000925,33.2308,7.35923,-14.87901,LS+MCMC,2.52,0.57,-0.2,0.1421,,,89.94,,,625.0,,,36.14,24.06,-9.0,88.7,19.7,-19.7,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2676,0.3928,q1_q17_dr25_koi,4.3180394,14.430404,16.0,1,65.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.979,Mandel and Agol (2002 ApJ 580 171),,,008/008617/008617363/dv/kplr008617363-20160209194854_dvr.pdf,008/008617/008617363/dv/kplr008617363-001-20160209194854_dvs.pdf,5749.0,153.0,-170.0,4.547,0.04,-0.16,-0.1,0.25,-0.3,0.864,0.194,-0.069,0.961,0.092,-0.127,,,,q1_q17_dr25_stellar,288.95551,44.7057,15.999,16.522,15.941,15.775,15.693,14.8,14.334,14.298,,19.263671,2.4e-05,44.7055,0.00025,-1.11,0.94,-0.72,0.9,0.00106,0.00085,,,-0.36,0.38,0.38,0.5,0.52,0.4,-0.24,0.39,0.48,0.49,0.54,0.45
971,7363829,K01356.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,,0,0,0,0,q1_q17_dr25_sup_koi,,384.02570682,,,335.816169,,,2455168.816,,,,,,,,,,,,14.56,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.1199,42.931679,15.206,15.738,15.161,14.978,14.909,13.96,13.659,13.606,,,,,,,,,,,,,,,,,,,,,,,,,
4573,9959494,K03205.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,1,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HALO_GHOST---EPHEM_MATCH,1.332568744,6.486e-06,-6.486e-06,132.04697,0.00447,-0.00447,2454965.047,0.00447,-0.00447,0.0,,,,,,0.751,0.182,-0.512,3.755,0.142,-0.142,,,,24.1,1.0,-1.0,0.004874,0.000546,-0.000347,0.08488,0.1141,-0.05153,LS+MCMC,0.58,0.12,-0.07,0.0245,,,67.9,,,1941.0,,,3346.25,2014.14,-1041.87,1.997,0.895,-0.895,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3071,0.2866,q1_q17_dr25_koi,4.1292524,19.896204,29.1,1,1007.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.5781,Mandel and Agol (2002 ApJ 580 171),,,009/009959/009959494/dv/kplr009959494-20160209194854_dvr.pdf,009/009959/009959494/dv/kplr009959494-001-20160209194854_dvs.pdf,6620.0,148.0,-214.0,4.411,0.063,-0.147,-0.44,0.25,-0.35,1.081,0.228,-0.123,1.097,0.114,-0.14,,,,q1_q17_dr25_stellar,295.19992,46.814621,11.834,12.102,11.793,11.719,11.688,10.897,10.668,10.61,0.0,19.680041,1.5e-05,46.8149,0.00015,1.74,0.54,1.02,0.52,-3.02e-05,1e-05,-2.52e-05,9.7e-06,2.44,0.86,-0.28,0.72,2.45,0.89,2.52,0.82,-0.58,0.68,2.59,0.87
9369,5468555,K08255.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.106,1,0,0,0,q1_q17_dr25_sup_koi,MOD_NONUNIQ_ALT---CENT_FEW_DIFFS,539.214259,0.009876,-0.009876,439.5039,0.0133,-0.0133,2455272.504,0.0133,-0.0133,0.0,,,,,,0.001,0.438,-0.001,3.464,0.407,-0.407,,,,300.6,47.1,-47.1,0.015989,0.001417,-0.001284,114.73195,43.03397,-67.72423,LS+MCMC,2.04,0.68,-0.28,1.3565,,,90.0,,,265.0,,,1.17,1.09,-0.42,1208.0,453.0,-453.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.311,0.2914,q1_q17_dr25_koi,5.3905864,7.2982697,7.8,1,3.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.218,Mandel and Agol (2002 ApJ 580 171),,,005/005468/005468555/dv/kplr005468555-20160209194854_dvr.pdf,005/005468/005468555/dv/kplr005468555-001-20160209194854_dvs.pdf,6469.0,155.0,-214.0,4.359,0.072,-0.203,-0.16,0.25,-0.3,1.171,0.384,-0.165,1.143,0.177,-0.145,,,,q1_q17_dr25_stellar,296.98615,40.67511,13.803,14.153,13.744,13.653,13.617,12.711,12.463,12.41,0.013,19.799134,4.6e-05,40.67575,0.00051,2.4,1.9,2.3,1.8,-0.00075,0.0006,-0.00072,0.00059,-2.0,1.2,3.27,0.4,3.81,0.94,-1.9,1.5,3.17,0.48,3.72,0.87
6146,5440472,K05167.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,,1,0,0,0,q1_q17_dr25_sup_koi,,396.349253,0.007321,-0.007321,272.6416,0.0142,-0.0142,2455105.642,0.0142,-0.0142,0.0,,,,,,0.0384,0.5094,-0.0383,2.685,0.604,-0.604,,,,413.1,99.6,-99.6,0.018773,0.002179,-0.003437,182.13463,272.81732,-180.14955,MCMC,2.39,1.3,-0.27,1.12,,,89.95,,,293.0,,,1.73,2.89,-0.55,1148.0,573.0,-573.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3125,0.2953,q1_q16_koi,,,5.7,1,,1.0,q1_q16_tce,,,Mandel and Agol (2002 ApJ 580 171),,,005/005440/005440472/dv/kplr005440472-20130815195353_dvr.pdf,005/005440/005440472/dv/kplr005440472-001-20130826182306_dvs.pdf,6495.0,188.0,-233.0,4.379,0.064,-0.309,-0.1,0.24,-0.32,1.168,0.634,-0.133,1.19,0.265,-0.169,,,,stellar_q1_q16,289.33835,40.62534,14.795,15.128,14.752,14.652,14.664,13.84,13.588,13.539,0.955,19.289223,4.7e-05,40.62529,0.00055,-0.1,1.9,-0.2,2.0,1e-05,0.00098,0.0002,0.001,0.4,1.2,-4.02,0.95,4.04,0.95,0.5,1.2,-3.86,0.95,3.89,0.95
5435,12405950,K03778.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE,3.539631353,1.19e-06,-1.19e-06,132.774997,0.000287,-0.000287,2454965.775,0.000287,-0.000287,0.0,,,,,,1.091,0.157,-0.095,1.5372,0.0138,-0.0138,,,,1229.7,7.3,-7.3,0.137045,0.145919,-0.078839,0.28446,0.10944,-0.03125,LS+MCMC,39.34,6.08,-14.17,0.0514,,,79.03,,,2214.0,,,5689.3,2860.44,-3689.15,5.73,2.2,-2.2,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3165,0.2614,q1_q17_dr25_koi,17.5159,179.43181,163.5,1,267.0,1.0,q1_q17_dr25_tce,00111011101110111000000000000000,0.6212,Mandel and Agol (2002 ApJ 580 171),,,012/012405/012405950/dv/kplr012405950-20160209194854_dvr.pdf,012/012405/012405950/dv/kplr012405950-001-20160209194854_dvs.pdf,7021.0,214.0,-262.0,3.759,0.304,-0.076,-0.46,0.3,-0.25,2.629,0.406,-0.947,1.447,0.231,-0.282,,,,q1_q17_dr25_stellar,290.43008,51.271549,12.305,12.469,12.251,12.213,12.247,11.469,11.324,11.22,0.0,19.3620014,1.5e-06,51.27155,2e-05,-0.112,0.05,-0.002,0.071,0.000111,8.6e-05,0.0002,0.00013,0.008,0.078,0.0,0.11,0.008,0.079,0.037,0.079,-0.13,0.1,0.13,0.11
1156,5553652,K01575.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,0,1,1,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---HAS_SEC_TCE---CENT_UNRESOLVED_OFFSET---HALO_GHOST,24.3282251,0.0001772,-0.0001772,141.05149,0.00571,-0.00571,2454974.051,0.00571,-0.00571,0.0,,,,,,4.426,5.103,-0.096,6.158,0.242,-0.242,,,,1120.6,50.2,-50.2,3.451933,5.105502,-0.086304,0.10913,0.25185,-0.08684,LS+MCMC,294.02,45.99,-24.88,0.1566,,,72.91,,,520.0,,,17.33,8.77,-4.47,15.06,7.0,-7.0,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2043,0.4966,q1_q17_dr25_koi,7.781012,24.034557,26.4,1,56.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.8664,Mandel and Agol (2002 ApJ 580 171),,,005/005553/005553652/dv/kplr005553652-20160209194854_dvr.pdf,005/005553/005553652/dv/kplr005553652-001-20160209194854_dvs.pdf,5286.0,159.0,-159.0,4.59,0.032,-0.104,-0.06,0.3,-0.3,0.78,0.122,-0.066,0.872,0.061,-0.104,,,,q1_q17_dr25_stellar,296.99191,40.758911,15.952,16.656,15.884,15.65,15.486,14.554,14.059,13.98,0.0,19.799223,1.5e-05,40.76013,0.00016,-9.76,0.62,4.4,0.56,0.01009,0.00075,-0.00461,0.00077,-4.394,0.082,2.251,0.083,4.937,0.082,-4.279,0.081,2.208,0.08,4.815,0.081
9543,10011213,K07982.01,,CANDIDATE,Done,2018-08-16,CANDIDATE,0.189,0,0,0,0,q1_q17_dr25_sup_koi,CENT_FEW_DIFFS,376.37989,0.0468,-0.0468,486.6022,0.0711,-0.0711,2455319.602,0.0711,-0.0711,0.0,,,,,,0.305,0.208,-0.305,13.99,2.2,-2.2,,,,1140.0,106.0,-106.0,0.031308,0.00134,-0.002372,1.10893,2.48581,-0.5893,LS+MCMC,3.26,1.0,-0.33,1.0287,,,89.91,,,265.0,,,1.16,1.07,-0.35,202.5,90.8,-90.8,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,5.6467195,7.3452225,13.3,1,3.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.1431,Mandel and Agol (2002 ApJ 580 171),,,010/010011/010011213/dv/kplr010011213-20160209194854_dvr.pdf,010/010011/010011213/dv/kplr010011213-001-20160209194854_dvs.pdf,6231.0,188.0,-225.0,4.488,0.054,-0.216,-0.32,0.3,-0.3,0.955,0.291,-0.097,1.025,0.134,-0.134,,,,q1_q17_dr25_stellar,291.60455,46.973289,15.632,16.066,15.598,15.446,15.389,14.493,14.128,14.033,0.952,19.440301,5.8e-05,46.97312,0.00053,-0.1,2.1,-0.6,1.9,0.0,0.0028,0.0004,0.0026,1.28,0.36,-0.5,0.36,1.37,0.36,1.12,0.36,-0.77,0.36,1.36,0.36
1298,5282049,K01545.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.926,0,1,0,0,q1_q17_dr25_sup_koi,MOD_SEC_DV---MOD_SEC_ALT---PLANET_OCCULT_ALT---HAS_SEC_TCE---CENT_KIC_POS,5.910371418,7.05e-07,-7.05e-07,360.2852478,8.39e-05,-8.39e-05,2455193.285,8.39e-05,-8.39e-05,0.0,,,,,,0.065,0.063,-0.044,3.88962,0.00306,-0.00306,,,,17219.0,19.3,-19.3,0.120663,4.4e-05,-0.000114,1.19072,0.00885,-0.00106,LS+MCMC,12.62,3.84,-1.28,0.0646,,,89.71,,,1053.0,,,290.83,270.46,-91.57,13.0035,0.0966,-0.0966,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3058,0.3071,q1_q17_dr25_koi,98.694984,876.2924,990.3,2,144.0,1.0,q1_q17_dr25_tce,00011011101110111000000000000000,0.6161,Mandel and Agol (2002 ApJ 580 171),,,005/005282/005282049/dv/kplr005282049-20160209194854_dvr.pdf,005/005282/005282049/dv/kplr005282049-001-20160209194854_dvs.pdf,6200.0,200.0,-250.0,4.488,0.05,-0.2,-0.28,0.3,-0.3,0.958,0.291,-0.097,1.029,0.134,-0.134,,,,q1_q17_dr25_stellar,293.83688,40.41045,15.169,15.596,15.119,14.986,14.902,14.039,13.687,13.605,0.0,19.58913151,1.4e-07,40.4112137,4e-06,0.2842,0.0059,2.749,0.014,0.0009,0.0011,0.0281,0.0015,-0.51,0.17,-7.23,0.23,7.25,0.23,0.212,0.068,0.057,0.068,0.22,0.068
4329,10473272,K04648.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.003,0,0,1,0,q1_q17_dr25_sup_koi,CENT_RESOLVED_OFFSET---HALO_GHOST,17.6604653,0.0002397,-0.0002397,137.3914,0.012,-0.012,2454970.391,0.012,-0.012,0.0,,,,,,0.689,0.285,-0.484,2.837,0.363,-0.363,,,,309.2,34.6,-34.6,0.017131,0.006819,-0.001349,2.73076,5.54059,-2.64644,LS+MCMC,1.76,0.5,-0.17,0.1342,,,88.89,,,690.0,,,53.57,44.74,-15.13,35.6,14.4,-14.4,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.2868,0.3588,q1_q17_dr25_koi,3.3724484,9.624987,11.3,1,76.0,1.0,q1_q17_dr25_tce,01111111111111111000000000000000,0.8184,Mandel and Agol (2002 ApJ 580 171),,,010/010473/010473272/dv/kplr010473272-20160209194854_dvr.pdf,010/010473/010473272/dv/kplr010473272-001-20160209194854_dvs.pdf,5910.0,158.0,-193.0,4.505,0.048,-0.192,-0.02,0.25,-0.3,0.94,0.268,-0.089,1.032,0.115,-0.14,,,,q1_q17_dr25_stellar,293.05508,47.606739,15.768,16.279,15.703,15.549,15.441,14.609,14.243,14.159,0.0,19.536947,3.2e-05,47.60443,0.00036,-2.2,1.1,-8.3,1.3,0.00057,0.00033,0.00202,0.00038,0.37,0.16,-4.42,0.17,4.43,0.16,0.26,0.13,-4.67,0.18,4.68,0.18
9097,3458687,K07543.01,,FALSE POSITIVE,Done,2018-08-16,FALSE POSITIVE,0.0,1,0,0,0,q1_q17_dr25_sup_koi,SWEET_NTL---LPP_DV,0.98376204,1.5e-05,-1.5e-05,132.28418,0.00914,-0.00914,2454965.284,0.00914,-0.00914,0.0,,,,,,1.01,0.08,-0.025,10.052,0.84,-0.84,,,,55.0,5.8,-5.8,0.02152,0.075526,-0.013663,0.02072,0.00497,-0.00101,LS+MCMC,12.44,0.69,-6.57,0.0241,,,7.83,,,4203.0,,,73867.88,17596.44,-59464.39,1.02,0.245,-0.245,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3038,0.292,q1_q17_dr25_koi,3.5279438,8.80291,25.2,1,1101.0,1.0,q1_q17_dr25_tce,11111011101110111000000000000000,0.7707,Mandel and Agol (2002 ApJ 580 171),,,003/003458/003458687/dv/kplr003458687-20160209194854_dvr.pdf,003/003458/003458687/dv/kplr003458687-001-20160209194854_dvs.pdf,6431.0,172.0,-211.0,3.276,0.468,-0.052,-0.42,0.4,-0.3,5.294,0.294,-2.795,1.932,0.069,-0.59,,,,q1_q17_dr25_stellar,295.08774,38.562061,12.745,13.087,12.713,12.598,12.57,11.762,11.525,11.475,0.0,19.672557,1.3e-05,38.562,0.00016,1.77,0.53,-0.21,0.57,-4.4e-05,1.3e-05,-4e-06,1.4e-05,0.77,0.24,-0.29,0.27,0.82,0.26,0.71,0.24,-0.48,0.27,0.86,0.27
2226,12254378,K02387.01,Kepler-1217 b,CONFIRMED,Done,2018-08-16,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,2.032319072,5.327e-06,-5.327e-06,132.32157,0.00239,-0.00239,2454965.322,0.00239,-0.00239,0.0,,,,,,0.133,0.332,-0.133,1.6762,0.069,-0.069,,,,315.5,14.9,-14.9,0.016327,0.000638,-0.000497,3.7469,0.30162,-1.6374,LS+MCMC,1.87,0.61,-0.2,0.0326,,,89.19,,,1542.0,,,1333.35,1277.72,-427.18,9.353,0.753,-0.753,Claret (2011 A&A 529 75) ATLAS LS,0.0,0.0,0.3029,0.3239,q1_q17_dr25_koi,3.8611975,22.259916,24.5,1,654.0,1.0,q1_q17_dr25_tce,11111111111111111000000000000000,0.827,Mandel and Agol (2002 ApJ 580 171),,,012/012254/012254378/dv/kplr012254378-20160209194854_dvr.pdf,012/012254/012254378/dv/kplr012254378-001-20160209194854_dvs.pdf,6156.0,171.0,-236.0,4.443,0.054,-0.216,0.0,0.25,-0.35,1.05,0.341,-0.114,1.114,0.151,-0.151,,,,q1_q17_dr25_stellar,289.18668,50.937561,15.298,15.738,15.235,15.109,15.067,14.121,13.834,13.807,0.037,19.279112,1.9e-05,50.93789,0.00016,0.0,0.64,1.17,0.56,-3e-05,0.0002,-0.00025,0.00018,0.35,0.22,-0.28,0.34,0.44,0.35,0.32,0.22,-0.19,0.35,0.38,0.32
